original,status,updated_term,extraneous_text,confidence,error
Dedication sermons 1796. rbgenr,PROPOSED,Dedication sermons,1796 rbgenr,0.98,
Deerskin bindings (Binding) rbbin MMeT,PROPOSED,Deerskin bindings,(Binding) rbbin MMeT,0.98,
Detective and mystery fiction Great Britain. rbgenr,REVIEW,,rbgenr,0.0,
Devotional literature Italy Venice 16th century. rbgenr,PROPOSED,Devotional literature,Italy Venice 16th century rbgenr,0.98,
Devotional literature. rbgenr,PROPOSED,Devotional literature,rbgenr,1.0,
Dialogues 1889. rbgenr,PROPOSED,Dialogues,1889 rbgenr,0.98,
Dialogues 1984. rbgenr,PROPOSED,Dialogues,1984 rbgenr,0.98,
Dialogues Spain Barcelona 18th century. rbgenr,PROPOSED,Dialogues,Spain Barcelona 18th century rbgenr,0.98,
Dialogues. rbgenr,PROPOSED,Dialogues,rbgenr,1.0,
Dialogues. rbmscv,PROPOSED,Dialogues,rbmscv,1.0,
Diaries 18th century. rbgenr,PROPOSED,Diaries,18th century rbgenr,0.98,
Diaries 1998. rbgenr,PROPOSED,Diaries,1998 rbgenr,0.98,
Diaries 19th century. rbgenr,PROPOSED,Diaries,19th century rbgenr,0.98,
Diaries 20th century. rbgenr,PROPOSED,Diaries,20th century rbgenr,0.98,
Diaries California 20th century. rbgenr,PROPOSED,Diaries,California 20th century rbgenr,0.98,
Diaries England 20th century. rbgenr,PROPOSED,Diaries,England 20th century rbgenr,0.98,
Diaries Germany 20th century. rbgenr,PROPOSED,Diaries,Germany 20th century rbgenr,0.98,
Diaries Netherlands Amsterdam 20th century. rbgenr,PROPOSED,Diaries,Netherlands Amsterdam 20th century rbgenr,0.98,
Diaries. rbgenr,PROPOSED,Diaries,rbgenr,1.0,
Diaries. rbgenr E8W,PROPOSED,Diaries,rbgenr E8W,1.0,
Diaries. rbmscv,PROPOSED,Diaries,rbmscv,1.0,
Diaries. rbmscv http://id.loc.gov/vocabulary/rbmscv/cv01150,PROPOSED,Diaries,rbmscv,1.0,
Dictionaries 1858. rbgenr,PROPOSED,Dictionaries,1858 rbgenr,0.98,
Dictionaries Arabic dialects. rbgenr,PROPOSED,Dictionaries,Arabic dialects rbgenr,0.98,
Dictionaries Arabic dialects. rbmscv,PROPOSED,Dictionaries,Arabic dialects rbmscv,0.98,
Dictionaries Biloxi. rbgenr,PROPOSED,Dictionaries,Biloxi rbgenr,0.98,
Dictionaries Choctaw. rbgenr,PROPOSED,Dictionaries,Choctaw rbgenr,0.98,
Dictionaries English Hebrew. rbgenr,PROPOSED,Dictionaries,English Hebrew rbgenr,0.98,
Dictionaries English. rbgenr,PROPOSED,Dictionaries,English rbgenr,0.98,
Dictionaries France 18th century. rbgenr,PROPOSED,Dictionaries,France 18th century rbgenr,0.98,
Dictionaries France 19th century. rbgenr,PROPOSED,Dictionaries,France 19th century rbgenr,0.98,
Dictionaries French. rbgenr,PROPOSED,Dictionaries,French rbgenr,0.98,
Dictionaries German. rbgenr,PROPOSED,Dictionaries,German rbgenr,0.98,
Dictionaries Greek. rbgenr,PROPOSED,Dictionaries,Greek rbgenr,0.98,
Dictionaries Hebrew. rbgenr,PROPOSED,Dictionaries,Hebrew rbgenr,0.98,
Dictionaries Italy Venice 16th century. rbgenr,PROPOSED,Dictionaries,Italy Venice 16th century rbgenr,0.98,
Dictionaries Russian. rbgenr,PROPOSED,Dictionaries,Russian rbgenr,0.98,
Dictionaries rbgenr,PROPOSED,Dictionaries,rbgenr,1.0,
Dictionaries. rbgenr,PROPOSED,Dictionaries,rbgenr,1.0,
Dictionaries. rbmscv,PROPOSED,Dictionaries,rbmscv,1.0,
Die-cut papers (Paper) Italy 21st century Specimens. rbpap,REVIEW,,rbpap,0.0,
Dime novels. rbgenr,PROPOSED,Dime novels,rbgenr,1.0,
Directories New York (State) New York 1789. rbgenr,PROPOSED,Directories,New York (State) New York 1789 rbgenr,0.98,
Directories New York (State) New York 1789. rbmscv,PROPOSED,Directories,New York (State) New York 1789 rbmscv,0.98,
Directories New York (State) New York 1795. rbgenr,PROPOSED,Directories,New York (State) New York 1795 rbgenr,0.98,
Directories New York (State) New York 1795. rbmscv,PROPOSED,Directories,New York (State) New York 1795 rbmscv,0.98,
Directories. rbgenr,PROPOSED,Directories,rbgenr,1.0,
Directories. rbmscv http://id.loc.gov/vocabulary/rbmscv/cv01116,PROPOSED,Directories,rbmscv,1.0,
"Divine Word Missionaries Library (Bay St. Louis, Miss.) rbgenr",REVIEW,,rbgenr,0.0,
"Divine Word Missionaries Library (Bay St. Louis, Miss.). rbgenr",REVIEW,,rbgenr,0.0,
Donors' bookplates (Provenance) rbprov MMeT,PROPOSED,Donors' bookplates,(Provenance) rbprov MMeT,0.98,
Drawing books England London 1850. rbgenr,PROPOSED,Drawing books,England London 1850 rbgenr,0.98,
Drawing books England London 18th century. rbgenr,PROPOSED,Drawing books,England London 18th century rbgenr,0.98,
Dummies (Publishing) Massachusetts Boston 1890. rbpub,PROPOSED,Dummies,(Publishing) Massachusetts Boston 1890 rbpub,0.98,
Dummies (Publishing) New York (State) New York 1925. rbpub,PROPOSED,Dummies,(Publishing) New York (State) New York 1925 rbpub,0.98,
Dummies (Publishing) New York (State) New York 1942. rbpub,PROPOSED,Dummies,(Publishing) New York (State) New York 1942 rbpub,0.98,
Dummies (Publishing) United States 20th century. rbpub,PROPOSED,Dummies,(Publishing) United States 20th century rbpub,0.98,
Dummies (Publishing) cty-br. rbpub,PROPOSED,Dummies,(Publishing) cty-br rbpub,0.98,
Dummies (Publishing) rbmscv,PROPOSED,Dummies,(Publishing) rbmscv,0.98,
Dummies (Publishing) rbpub,PROPOSED,Dummies,(Publishing) rbpub,0.98,
Dummies (Publishing). rbpub,PROPOSED,Dummies,(Publishing) rbpub,0.98,
Dummies. rbpub,PROPOSED,Dummies,rbpub,1.0,
Duodecimo format (Printing) England London 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) England London 18th century rbpri,0.98,
Duodecimo format (Printing) France Paris 17th century. rbpri,PROPOSED,Duodecimo format,(Printing) France Paris 17th century rbpri,0.98,
Duodecimo format (Printing) France Paris 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) France Paris 18th century rbpri,0.98,
Duodecimo format (Printing) France Rouen 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) France Rouen 18th century rbpri,0.98,
Duodecimo format (Printing) France Strasbourg 17th century. rbpri,PROPOSED,Duodecimo format,(Printing) France Strasbourg 17th century rbpri,0.98,
Duodecimo format (Printing) Netherlands Amsterdam 17th century. rbpri,PROPOSED,Duodecimo format,(Printing) Netherlands Amsterdam 17th century rbpri,0.98,
Duodecimo format (Printing) Netherlands Leiden 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) Netherlands Leiden 18th century rbpri,0.98,
Duodecimo format (Printing) Netherlands Maastricht 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) Netherlands Maastricht 18th century rbpri,0.98,
Duodecimo format (Printing) Netherlands Rotterdam 17th century. rbpri,PROPOSED,Duodecimo format,(Printing) Netherlands Rotterdam 17th century rbpri,0.98,
Duodecimo format (Printing) New York New York 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) New York New York 18th century rbpri,0.98,
Duodecimo format (Printing) Pennsylvania Philadelphia 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) Pennsylvania Philadelphia 18th century rbpri,0.98,
Duodecimo format (Printing) Scotland Edinburgh 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) Scotland Edinburgh 18th century rbpri,0.98,
Duodecimo format (Printing) Venice 18th century. rbpri,PROPOSED,Duodecimo format,(Printing) Venice 18th century rbpri,0.98,
Duodecimo format (Printing) rbpri,PROPOSED,Duodecimo format,(Printing) rbpri,0.98,
Duplicate stamps (Provenance) rbprov MMeT,PROPOSED,Duplicate stamps,(Provenance) rbprov MMeT,0.98,
Dust jackets (Binding) 1958. rbmscv,PROPOSED,Dust jackets,(Binding) 1958 rbmscv,0.98,
Dust jackets (Binding) 1972. rbmscv,PROPOSED,Dust jackets,(Binding) 1972 rbmscv,0.98,
Dust jackets (Binding) 1981. rbmscv,PROPOSED,Dust jackets,(Binding) 1981 rbmscv,0.98,
Dust jackets (Binding) 1988. rbmscv,PROPOSED,Dust jackets,(Binding) 1988 rbmscv,0.98,
Dust jackets (Binding) 1994. rbmscv,PROPOSED,Dust jackets,(Binding) 1994 rbmscv,0.98,
Dust jackets (Binding) rbmscv,PROPOSED,Dust jackets,(Binding) rbmscv,0.98,
Dust jackets (Bindings) 1987. rbmscv,PROPOSED,Dust jackets,(Bindings) 1987 rbmscv,0.98,
Dust jackets (Bindings) 1993. rbbin,PROPOSED,Dust jackets,(Bindings) 1993 rbbin,0.98,
Dust jackets (Bindings) 1995. rbmscv,PROPOSED,Dust jackets,(Bindings) 1995 rbmscv,0.98,
Dust jackets 20th century. rbgenr,PROPOSED,Dust jackets,20th century rbgenr,0.98,
Dust jackets 20th century. rbmscv,PROPOSED,Dust jackets,20th century rbmscv,0.98,
Dust jackets Specimens Great Britain 2016. rbbin,PROPOSED,Dust jackets,Specimens Great Britain 2016 rbbin,0.98,
Dust jackets rbmscv,PROPOSED,Dust jackets,rbmscv,1.0,
Dust jackets. rbgenr,PROPOSED,Dust jackets,rbgenr,1.0,
Dust jackets. rbmscv,PROPOSED,Dust jackets,rbmscv,1.0,
Dyed papers (Paper) rbpap,PROPOSED,Dyed papers,(Paper) rbpap,0.98,
Eaasys. rbgenr,REVIEW,,rbgenr,0.0,
Edge-marks (Provenance) rbprov MMeT,PROPOSED,Edge-marks,(Provenance) rbprov MMeT,0.98,
Election sermons Connecticut 1732. rbgenr,PROPOSED,Election sermons,Connecticut 1732 rbgenr,0.98,
Election sermons Connecticut 1755. rbgenr,PROPOSED,Election sermons,Connecticut 1755 rbgenr,0.98,
Election sermons Connecticut 1772. rbgenr,PROPOSED,Election sermons,Connecticut 1772 rbgenr,0.98,
Election sermons Connecticut 1776. rbgenr,PROPOSED,Election sermons,Connecticut 1776 rbgenr,0.98,
Election sermons Connecticut 1798. rbgenr,PROPOSED,Election sermons,Connecticut 1798 rbgenr,0.98,
Election sermons Connecticut New Haven 1776. rbgenr,PROPOSED,Election sermons,Connecticut New Haven 1776 rbgenr,0.98,
Election sermons Massachusetts 1677. rbgenr,PROPOSED,Election sermons,Massachusetts 1677 rbgenr,0.98,
Election sermons Massachusetts 1689. rbgenr,PROPOSED,Election sermons,Massachusetts 1689 rbgenr,0.98,
Election sermons Massachusetts 1712. rbgenr,PROPOSED,Election sermons,Massachusetts 1712 rbgenr,0.98,
Election sermons Massachusetts 1766. rbgenr,PROPOSED,Election sermons,Massachusetts 1766 rbgenr,0.98,
Election sermons Massachusetts 1774. rbgenr,PROPOSED,Election sermons,Massachusetts 1774 rbgenr,0.98,
Election sermons Massachusetts 1780. rbgenr,PROPOSED,Election sermons,Massachusetts 1780 rbgenr,0.98,
Election sermons Massachusetts 1782. rbgenr,PROPOSED,Election sermons,Massachusetts 1782 rbgenr,0.98,
Election sermons New Hampshire 1791. rbgenr,PROPOSED,Election sermons,New Hampshire 1791 rbgenr,0.98,
Elegies. rbgenr,PROPOSED,Elegies,rbgenr,1.0,
Emblem books Belgium Brussels 1683. rbgenr,PROPOSED,Emblem books,Belgium Brussels 1683 rbgenr,0.98,
Emblem books France 16th century. rbgenr,PROPOSED,Emblem books,France 16th century rbgenr,0.98,
Emblem books Germany 17th century. rbgenr,PROPOSED,Emblem books,Germany 17th century rbgenr,0.98,
Emblem books Italy 17th century. rbgenr,PROPOSED,Emblem books,Italy 17th century rbgenr,0.98,
Emblem books Netherlands 17th century. rbgenr,PROPOSED,Emblem books,Netherlands 17th century rbgenr,0.98,
Emblem books. WaU. rbgenr,PROPOSED,Emblem books,. WaU rbgenr,0.98,
Emblem books. rbgenr,PROPOSED,Emblem books,rbgenr,1.0,
Embossed bindings (Binding) rbbin MMeT,PROPOSED,Embossed bindings,(Binding) rbbin MMeT,0.98,
Embossed cloth bindings (Binding) rbbin,PROPOSED,Embossed cloth bindings,(Binding) rbbin,0.98,
Embossed cloth bindings (Binding) rbbin MMeT,PROPOSED,Embossed cloth bindings,(Binding) rbbin MMeT,0.98,
Embossed cloth bindings. rbgenr,PROPOSED,Embossed cloth bindings,rbgenr,1.0,
Embossed papers (Paper) rbpap,PROPOSED,Embossed papers,(Paper) rbpap,0.98,
Embossed stamps (Provenance) rbprov MMeT,PROPOSED,Embossed stamps,(Provenance) rbprov MMeT,0.98,
Embossed stamps (Provenance). rbprov MMeT,PROPOSED,Embossed stamps,(Provenance) rbprov MMeT,0.98,
Encyclopedias 1858. rbgenr,PROPOSED,Encyclopedias,1858 rbgenr,0.98,
Encyclopedias France 18th century. rbgenr,PROPOSED,Encyclopedias,France 18th century rbgenr,0.98,
Encyclopedias France 19th century. rbgenr,PROPOSED,Encyclopedias,France 19th century rbgenr,0.98,
Encyclopedias. rbgenr,PROPOSED,Encyclopedias,rbgenr,1.0,
Endpapers. rbmscv,PROPOSED,Endpapers,rbmscv,1.0,
Enfield (Paper). rbmscv,REVIEW,,rbmscv,0.0,
English drama England 17th century. rbgenr,REVIEW,,rbgenr,0.0,
Engraved books (Printing) England 19th century. rbpri CaBViV,PROPOSED,Engraved books,(Printing) England 19th century rbpri CaBViV,0.98,
Engravings England London 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Ephemera 21st century. rbgenr,PROPOSED,Ephemera,21st century rbgenr,0.98,
Epic poetry. rbgenr,REVIEW,,rbgenr,0.0,
Epics rbgenr,PROPOSED,Epics,rbgenr,1.0,
Epics. rbgenr,PROPOSED,Epics,rbgenr,1.0,
Epigrams. rbgenr,PROPOSED,Epigrams,rbgenr,1.0,
Epistolary fiction United States 19th century. rbgenr,REVIEW,,rbgenr,0.0,
Epitaphs. rbgenr,PROPOSED,Epitaphs,rbgenr,1.0,
Erotica 17th century. rbgenr,PROPOSED,Erotica,17th century rbgenr,0.98,
Erotica 20th century. rbgenr,PROPOSED,Erotica,20th century rbgenr,0.98,
Erotica. rbgenr,PROPOSED,Erotica,rbgenr,1.0,
Erotica. rbmscv,PROPOSED,Erotica,rbmscv,1.0,
Errata lists (Printing) England 17th century. rbpri,PROPOSED,Errata lists,(Printing) England 17th century rbpri,0.98,
Errata lists (Printing) England London 1697. rbpri,PROPOSED,Errata lists,(Printing) England London 1697 rbpri,0.98,
Errata lists (Printing) England London 17th century. rbmscv,PROPOSED,Errata lists,(Printing) England London 17th century rbmscv,0.98,
Errata lists (Printing) rbmscv,PROPOSED,Errata lists,(Printing) rbmscv,0.98,
Errata lists (Printing) rbpri,PROPOSED,Errata lists,(Printing) rbpri,0.98,
Errata lists (Publishing) 19th century. rbpub,PROPOSED,Errata lists,(Publishing) 19th century rbpub,0.98,
Errata lists (Publishing) Germany 16th century. rbpub,PROPOSED,Errata lists,(Publishing) Germany 16th century rbpub,0.98,
Errata lists (Publishing) Great Britain 17th century. rbpub,PROPOSED,Errata lists,(Publishing) Great Britain 17th century rbpub,0.98,
Errata lists (Publishing) Great Britain 18th century. rbpub,PROPOSED,Errata lists,(Publishing) Great Britain 18th century rbpub,0.98,
Errata lists (Publishing) Great Britain 19th century. rbpub,PROPOSED,Errata lists,(Publishing) Great Britain 19th century rbpub,0.98,
Errata lists (Publishing) Italy 17th century. rbpri,PROPOSED,Errata lists,(Publishing) Italy 17th century rbpri,0.98,
Errata lists (Publishing) Italy 17th century. rbpub,PROPOSED,Errata lists,(Publishing) Italy 17th century rbpub,0.98,
Errata lists (Publishing) Massachusetts 19th century. rbpub,PROPOSED,Errata lists,(Publishing) Massachusetts 19th century rbpub,0.98,
Errata lists (Publishing) Massachusetts Cambridge 19th century. rbpub,PROPOSED,Errata lists,(Publishing) Massachusetts Cambridge 19th century rbpub,0.98,
Errata lists (Publishing) United States 20th century. rbpub,PROPOSED,Errata lists,(Publishing) United States 20th century rbpub,0.98,
Errata lists 18th century. rbpub,PROPOSED,Errata lists,18th century rbpub,0.98,
Errata lists Italy 17th century. rbpri,PROPOSED,Errata lists,Italy 17th century rbpri,0.98,
"Errata lists, Integral (Printing) Italy 16th century. rbpri",PROPOSED,Errata lists,", Integral (Printing) Italy 16th century rbpri",0.98,
Errata lists. rbpri,PROPOSED,Errata lists,rbpri,1.0,
Errata slips (Printing) rbpri,PROPOSED,Errata slips,(Printing) rbpri,0.98,
Errors in binding (Binding) rbbin MMeT,REVIEW,,rbbin MMeT,0.0,
Essays 18th century. rbgenr,PROPOSED,Essays,18th century rbgenr,0.98,
Essays 20th century. rbgenr,PROPOSED,Essays,20th century rbgenr,0.98,
Essays California. rbgenr,PROPOSED,Essays,California rbgenr,0.98,
Essays England 19th century. rbgenr,PROPOSED,Essays,England 19th century rbgenr,0.98,
Essays France 20th century. rbgenr,PROPOSED,Essays,France 20th century rbgenr,0.98,
Essays New York (State) New York 1978. rbgenr,PROPOSED,Essays,New York (State) New York 1978 rbgenr,0.98,
Essays New York (State) New York 1980. rbgenr,PROPOSED,Essays,New York (State) New York 1980 rbgenr,0.98,
Essays New York (State) New York 20th century. rbgenr,PROPOSED,Essays,New York (State) New York 20th century rbgenr,0.98,
Essays United States 19th century. rbgenr,PROPOSED,Essays,United States 19th century rbgenr,0.98,
Essays rbgenr.,PROPOSED,Essays,rbgenr.,1.0,
Essays. rbgenr,PROPOSED,Essays,rbgenr,1.0,
Essays. rbmscv,PROPOSED,Essays,rbmscv,1.0,
Etiquette books 1961. rbgenr,PROPOSED,Etiquette books,1961 rbgenr,0.98,
Etiquette books England London 18th century. rbgenr,PROPOSED,Etiquette books,England London 18th century rbgenr,0.98,
Etiquette books. rbgenr,PROPOSED,Etiquette books,rbgenr,1.0,
Eulogies. rbgenr,PROPOSED,Eulogies,rbgenr,1.0,
Eulogies. rbmscv http://id.loc.gov/vocabulary/rbmscv/cv01309,PROPOSED,Eulogies,rbmscv,1.0,
Execution sermons 1674. rbgenr,PROPOSED,Execution sermons,1674 rbgenr,0.98,
Execution sermons 1713. rbgenr,PROPOSED,Execution sermons,1713 rbgenr,0.98,
Execution sermons 1715. rbgenr,PROPOSED,Execution sermons,1715 rbgenr,0.98,
Execution sermons 1768. rbgenr,PROPOSED,Execution sermons,1768 rbgenr,0.98,
Execution sermons 1770. rbgenr,PROPOSED,Execution sermons,1770 rbgenr,0.98,
Execution sermons 1772. rbgenr,PROPOSED,Execution sermons,1772 rbgenr,0.98,
Execution sermons 1773. rbgenr,PROPOSED,Execution sermons,1773 rbgenr,0.98,
Execution sermons 1784. rbgenr,PROPOSED,Execution sermons,1784 rbgenr,0.98,
Execution sermons 1786. rbgenr,PROPOSED,Execution sermons,1786 rbgenr,0.98,
Exhibit catalogs New York (State) 21st century. rbgenr,REVIEW,,rbgenr,0.0,
Exhibition catalogs 1971. rbgenr,PROPOSED,Exhibition catalogs,1971 rbgenr,0.98,
Exhibition catalogs 20th century. rbgenr,PROPOSED,Exhibition catalogs,20th century rbgenr,0.98,
Exhibition catalogs 21st century. rbgenr,PROPOSED,Exhibition catalogs,21st century rbgenr,0.98,
Exhibition catalogs California 21st century. rbgenr,PROPOSED,Exhibition catalogs,California 21st century rbgenr,0.98,
Exhibition catalogs California Orange County Irvine 21st century. rbgenr,PROPOSED,Exhibition catalogs,California Orange County Irvine 21st century rbgenr,0.98,
Exhibition catalogs California San Francisco 21st century. rbgenr,PROPOSED,Exhibition catalogs,California San Francisco 21st century rbgenr,0.98,
Exhibition catalogs England 20th century. rbgenr,PROPOSED,Exhibition catalogs,England 20th century rbgenr,0.98,
Exhibition catalogs New York (State) New York 1916. rbgenr,PROPOSED,Exhibition catalogs,New York (State) New York 1916 rbgenr,0.98,
Exhibition catalogs New York (State) New York 2007. rbgenr,PROPOSED,Exhibition catalogs,New York (State) New York 2007 rbgenr,0.98,
Exhibition catalogs Washington (D.C.) 2007. rbgenr,PROPOSED,Exhibition catalogs,Washington (D.C.) 2007 rbgenr,0.98,
Exhibition catalogs Washington (D.C.) 2007. rbmscv,PROPOSED,Exhibition catalogs,Washington (D.C.) 2007 rbmscv,0.98,
Exhibition catalogs rbmscv http://id.loc.gov/vocabulary/rbmscv/cv01320,PROPOSED,Exhibition catalogs,rbmscv,1.0,
Exhibition catalogs. rbgenr,PROPOSED,Exhibition catalogs,rbgenr,1.0,
Exhibition catalogs. rbmscv,PROPOSED,Exhibition catalogs,rbmscv,1.0,
Exhibition catalogues Massachusetts Boston 1996. rbgenr,PROPOSED,Exhibition catalogs,Massachusetts Boston 1996 rbgenr,0.98,
Exhibition catalogues United States Massachusetts Boston 1996. rbgenr,PROPOSED,Exhibition catalogs,United States Massachusetts Boston 1996 rbgenr,0.98,
Exhibition catalogues. rbgenr,PROPOSED,Exhibition catalogs,rbgenr,1.0,
Exploration literature 18th century. rbgenr,PROPOSED,Exploration literature,18th century rbgenr,0.98,
Exploration literature England London 18th century rbgenr,PROPOSED,Exploration literature,England London 18th century rbgenr,0.98,
Exploration literature England London 18th century. rbgenr,PROPOSED,Exploration literature,England London 18th century rbgenr,0.98,
Exploration literature. United States. rbgenr,PROPOSED,Exploration literature,. United States rbgenr,0.98,
Exploration literature. rbgenr,PROPOSED,Exploration literature,rbgenr,1.0,
Fables 1872. rbgenr,PROPOSED,Fables,1872 rbgenr,0.98,
Fables 1926. rbgenr,PROPOSED,Fables,1926 rbgenr,0.98,
Fables 1938. rbgenr,PROPOSED,Fables,1938 rbgenr,0.98,
Fables 1955. rbgenr,PROPOSED,Fables,1955 rbgenr,0.98,
Fables 1955. rbmscv,PROPOSED,Fables,1955 rbmscv,0.98,
Fables 1980. rbgenr,PROPOSED,Fables,1980 rbgenr,0.98,
Fables 1986. rbgenr,PROPOSED,Fables,1986 rbgenr,0.98,
Fables 1992. rbgenr,PROPOSED,Fables,1992 rbgenr,0.98,
Fables. rbgenr,PROPOSED,Fables,rbgenr,1.0,
Facetiae. rbgenr,PROPOSED,Facetiae,rbgenr,1.0,
Facsimiles (Printing) rbmscv,PROPOSED,Facsimiles,(Printing) rbmscv,0.98,
Facsimiles (Printing) rbpri,PROPOSED,Facsimiles,(Printing) rbpri,0.98,
Facsimiles (Publishing) 1967. rbpub,PROPOSED,Facsimiles,(Publishing) 1967 rbpub,0.98,
